QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Archive Explorer (Part 10),"In which decade did this happen: Freddie slips and re-injures his knee ligaments on stage in Hannover during 'Hammer To Fall', finishing the show from a piano stool?",Easy,Queen: As It Began (user-supplied text); history key freddie-slips-and-re-injures-his-knee-ligaments-on-stage-in-hannover-during-hammer-to-fall-finishing-the-show-1984-09-22
Queen Quiz: Archive Explorer (Part 10),"In which decade did this happen: Queen's North American tour concludes at the Inglewood Forum, Los Angeles?",Easy,Queen: As It Began (user-supplied text); history key queen-s-north-american-tour-concludes-at-the-inglewood-forum-los-angeles-1982-09-15
Queen Quiz: Archive Explorer (Part 10),Which Queen concert appearance forms the climax of the film 'Bohemian Rhapsody'?,Easy,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 10),"In what year did this Queen-related event occur: Live In Rio home video is released in the UK, going straight to number one on the video chart?",Medium,Queen: As It Began (user-supplied text); history key live-in-rio-home-video-is-released-in-the-uk-going-straight-to-number-one-on-the-video-chart-1985-05-13
Queen Quiz: Archive Explorer (Part 10),"In what year did this Queen-related event occur: Brian May's solo single 'Star Fleet', credited to Brian May and Friends, is released in the UK?",Medium,Queen: As It Began (user-supplied text); history key brian-may-s-solo-single-star-fleet-credited-to-brian-may-and-friends-is-released-in-the-uk-1983-10-24
Queen Quiz: Archive Explorer (Part 10),In which country did Queen play at Le Blow Up on 14 October 1973?,Medium,https://www.queenconcerts.com/detail/live/42/queen-live-14-10-1973-le-blow-up-luxembourg-luxembourg.html
Queen Quiz: Archive Explorer (Part 10),In which country did Queen play at Congresscentrum on 13 May 1977?,Medium,https://www.queenconcerts.com/detail/live/310/queen-live-13-05-1977-congresscentrum-hamburg-germany.html
Queen Quiz: Archive Explorer (Part 10),Which producer is credited alongside Queen on the original 'Queen II' album?,Medium,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 10),Who portrayed John Deacon in the 2018 film 'Bohemian Rhapsody'?,Medium,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 10),Which city hosted Queen's 27 May 1977 show at Gaumont?,Hard,https://www.queenconcerts.com/detail/live/318/queen-live-27-05-1977-gaumont-southampton-uk.html
Queen Quiz: Archive Explorer (Part 10),Which Queen member has the individual writing credit for 'Gimme the Prize (Kurgan's Theme)'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Gimme the Prize (Kurgan's Theme)"
Queen Quiz: Archive Explorer (Part 10),Which Queen member's 1989 'Breakthru' video-set interview is described as his last in the 2022 'Miracle' release notes?,Hard,https://www.queenonline.com/news/queen-the-miracle-collectors-edition-out-now
Queen Quiz: Archive Explorer (Part 10),Which Queen member has the individual writing credit for 'Tie Your Mother Down'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Tie Your Mother Down"
Queen Quiz: Archive Explorer (Part 10),"In which month of 1977 did this happen: Queen close a three-night run at the Los Angeles Forum with an elaborate Christmas-themed encore featuring dancers, John Reid as an elf, and Father Christmas?",Hard,Queen: As It Began (user-supplied text); history key queen-close-a-three-night-run-at-the-los-angeles-forum-with-an-elaborate-christmas-themed-encore-featuring-dancers-1977-12-22
Queen Quiz: Archive Explorer (Part 10),"In which month of 1978 did this happen: EMI releases Jazz, Queen's seventh album, with its title and cover inspired by graffiti Roger spotted on the Berlin Wall?",Hard,Queen: As It Began (user-supplied text); history key emi-releases-jazz-queen-s-seventh-album-with-its-title-and-cover-inspired-by-graffiti-roger-spotted-on-the-berlin-wall-1978-11-10
Queen Quiz: Archive Explorer (Part 10),At which venue did Queen perform in Philadelphia on 31 January 1976?,Hard,https://www.queenconcerts.com/detail/live/213/queen-live-31-01-1976-tower-theatre-philadelphia-pa-usa.html
Queen Quiz: Archive Explorer (Part 10),Which city hosted Queen's 1 September 1976 show at Playhouse Theatre?,Hard,https://www.queenconcerts.com/detail/live/259/queen-live-01-09-1976-playhouse-theatre-edinburgh-uk.html
Queen Quiz: Archive Explorer (Part 10),Whose 'Hit Parade' radio programme did young John Deacon record on a reel-to-reel tape deck?,Hard,https://www.queenonline.com/john_deacon
Queen Quiz: Archive Explorer (Part 10),Which Queen member has the individual writing credit for 'The Fairy Feller's Master-Stroke'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; The Fairy Feller's Master-Stroke"
Queen Quiz: Archive Explorer (Part 10),At which venue did Queen perform in Munich on 18 December 1980?,Hard,https://www.queenconcerts.com/detail/live/532/queen-live-18-12-1980-olympiahalle-munich-germany.html
Queen Quiz: Archive Explorer (Part 10),In what year did this Queen-related event occur: Freddie leaves Wreckage after feeling the band wasn't progressing?,Hard,Queen: As It Began (user-supplied text); history key freddie-leaves-wreckage-after-feeling-the-band-wasn-t-progressing-1970-03
Queen Quiz: Archive Explorer (Part 10),What happened in Queen's story on 16 October 1970?,Very Hard,"Queen: As It Began (user-supplied text); history key queen-play-the-college-of-estate-management-kensington-to-a-friendly-audience-of-about-80-1970-10-16; distractors: freddie-brian-and-roger-agree-on-the-name-queen-and-begin-life-as-a-band-1970-04, tim-staffell-leaves-brian-and-roger-ending-smile-1970, freddie-leaves-wreckage-after-feeling-the-band-wasn-t-progressing-1970-03"
Queen Quiz: Archive Explorer (Part 10),At which venue did Queen perform in Penzance on 17 July 1971?,Very Hard,https://www.queenconcerts.com/detail/live/19/queen-live-17-07-1971-the-garden-penzance-uk.html
Queen Quiz: Archive Explorer (Part 10),At which venue did Queen perform in Cheltenham on 7 December 1973?,Very Hard,https://www.queenconcerts.com/detail/live/66/queen-live-07-12-1973-shaftesbury-hall-cheltenham-uk.html
Queen Quiz: Archive Explorer (Part 10),What happened in Queen's story on 13 July 1973?,Very Hard,"Queen: As It Began (user-supplied text); history key emi-releases-queen-s-self-titled-debut-album-in-the-uk-1973-07-13; distractors: queen-play-a-special-marquee-showcase-for-elektra-s-jack-holsten-who-is-won-over-despite-a-half-empty-room-1973-04-09, queen-sign-their-first-recording-contract-with-emi-records-ltd-covering-the-uk-and-europe-1973-03, queen-begin-recording-their-second-album-at-trident-studios-this-time-as-a-main-booked-act-1973-08"
Queen Quiz: Archive Explorer (Part 11),On which Queen studio song did Freddie Mercury play rhythm acoustic guitar?,Easy,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Crazy Little Thing Called Love"
Queen Quiz: Archive Explorer (Part 11),"In which decade did this happen: Queen headline the Ludwigparkstadion festival in Saarbrucken, Germany, to a record crowd of 30,000; Roger's hair-bleaching mishap turns his hair green just before the show?",Easy,Queen: As It Began (user-supplied text); history key queen-headline-the-ludwigparkstadion-festival-in-saarbrucken-germany-to-a-record-crowd-of-30-000-roger-s-1979-08-18
Queen Quiz: Archive Explorer (Part 11),Who portrayed Freddie Mercury in the 2018 film 'Bohemian Rhapsody'?,Easy,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 11),In which country did Queen play at Pabellon De Real Madrid on 22 February 1979?,Medium,https://www.queenconcerts.com/detail/live/429/queen-live-22-02-1979-pabellon-de-real-madrid-madrid-spain.html
Queen Quiz: Archive Explorer (Part 11),"In what year did this Queen-related event occur: Brian records a Rod Stewart 'Sailing' cover, released as 'Rock Against Repatriation', to aid Vietnamese boat people?",Medium,Queen: As It Began (user-supplied text); history key brian-records-a-rod-stewart-sailing-cover-released-as-rock-against-repatriation-to-aid-vietnamese-boat-people-1990-01-01
Queen Quiz: Archive Explorer (Part 11),In which country did Queen play at Kyuden Auditorium on 19 October 1982?,Medium,https://www.queenconcerts.com/detail/live/617/queen-live-19-10-1982-kyuden-auditorium-fukuoka-japan.html
Queen Quiz: Archive Explorer (Part 11),"In what year did this Queen-related event occur: Brian and John perform at the Prince's Trust Gala Concert at the Royal Albert Hall alongside Eric Clapton, Elton John, Joe Cocker and others?",Medium,Queen: As It Began (user-supplied text); history key brian-and-john-perform-at-the-prince-s-trust-gala-concert-at-the-royal-albert-hall-alongside-eric-clapton-elton-1988-06-06
Queen Quiz: Archive Explorer (Part 11),In what year did this Queen-related event occur: John Deacon records a song with Hot Chocolate singer Errol Brown?,Medium,Queen: A Visual Documentary (user-supplied text); history key john-deacon-records-a-song-with-errol-brown-1986-02
Queen Quiz: Archive Explorer (Part 11),In what year did this Queen-related event occur: A BBC poll seeks the 'Best British Queen Song'?,Medium,Queen: As It Began (user-supplied text); history key a-bbc-poll-seeks-the-best-british-queen-song-1989-01
Queen Quiz: Archive Explorer (Part 11),"In which month of 1971 did this happen: Queen play a poor-acoustic gig at a swimming baths in Epsom, supporting Arthur Brown's Kingdom Come?",Hard,Queen: As It Began (user-supplied text); history key queen-play-a-poor-acoustic-gig-at-a-swimming-baths-in-epsom-supporting-arthur-brown-s-kingdom-come-1971-12-09
Queen Quiz: Archive Explorer (Part 11),"In what year did this Queen-related event occur: Freddie charters a private plane (which lands on one engine after a mid-flight fault) to fly London friends to his 41st birthday party at Pykes Hotel, Ibiza?",Hard,Queen: As It Began (user-supplied text); history key freddie-charters-a-private-plane-which-lands-on-one-engine-after-a-mid-flight-fault-to-fly-london-friends-to-his-1987-09-05
Queen Quiz: Archive Explorer (Part 11),"In what year did this Queen-related event occur: Disillusioned with Liverpool, Freddie and Mike Bersin head back to London, ending Freddie's time in Ibex?",Hard,Queen: As It Began (user-supplied text); history key disillusioned-with-liverpool-freddie-and-mike-bersin-head-back-to-london-ending-freddie-s-time-in-ibex-1969-09
Queen Quiz: Archive Explorer (Part 11),Which Queen member has the individual writing credit for 'She Makes Me (Stormtrooper in Stilettoes)'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; She Makes Me (Stormtrooper in Stilettoes)"
Queen Quiz: Archive Explorer (Part 11),Which Queen member has the individual writing credit for 'Good Company'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Good Company"
Queen Quiz: Archive Explorer (Part 11),Which city hosted Queen's 4 February 1979 show at Hallenstadium?,Hard,https://www.queenconcerts.com/detail/live/419/queen-live-04-02-1979-hallenstadium-zurich-switzerland.html
Queen Quiz: Archive Explorer (Part 11),"In which month of 1977 did this happen: 'Teo Torriatte', written by Brian with Japanese lyrics, is released as a single in Japan only?",Hard,Queen: As It Began (user-supplied text); history key teo-torriatte-written-by-brian-with-japanese-lyrics-is-released-as-a-single-in-japan-only-1977-03-25
Queen Quiz: Archive Explorer (Part 11),Which city hosted Queen's 21 April 1979 show at Practica Ethics Commemor. Hall?,Hard,https://www.queenconcerts.com/detail/live/439/queen-live-21-04-1979-practica-ethics-commemor-hall-kanazawa-japan.html
Queen Quiz: Archive Explorer (Part 11),Which city hosted Queen's 27 September 1984 show at Schleyerhalle?,Hard,https://www.queenconcerts.com/detail/live/645/queen-live-27-09-1984-schleyerhalle-stuttgart-germany.html
Queen Quiz: Archive Explorer (Part 11),Which city hosted Queen's 2 December 1973 show at Central?,Hard,https://www.queenconcerts.com/detail/live/64/queen-live-02-12-1973-central-chatham-uk.html
Queen Quiz: Archive Explorer (Part 11),At which venue did Queen perform in Providence on 10 February 1977?,Hard,https://www.queenconcerts.com/detail/live/283/queen-live-10-02-1977-civic-centre-providence-ri-usa.html
Queen Quiz: Archive Explorer (Part 11),Which city hosted Queen's 10 May 1977 show at Scandinavium?,Hard,https://www.queenconcerts.com/detail/live/308/queen-live-10-05-1977-scandinavium-gothenburg-sweden.html
Queen Quiz: Archive Explorer (Part 11),What happened in Queen's story on 19 November 1974?,Very Hard,"Queen: As It Began (user-supplied text); history key queen-s-sold-out-rainbow-theatre-london-date-is-filmed-in-full-over-two-nights-a-second-added-due-to-demand-1974-11-19; distractors: queen-mott-the-hoople-and-aerosmith-play-the-harrisburg-farm-arena-a-converted-cowshed-brian-and-aerosmith-s-joe-1974-05-01, queen-ii-is-released-in-the-uk-marking-the-first-queen-sleeve-to-feature-a-black-side-and-a-white-side-instead-of-a-b-1974-03-08, queen-record-a-special-backing-track-for-top-of-the-pops-using-time-loaned-by-pete-townshend-ahead-of-a-last-minute-1974-02-20"
Queen Quiz: Archive Explorer (Part 11),What happened in Queen's story on 7 March 1966?,Very Hard,"Queen: As It Began (user-supplied text); history key reaction-win-the-rock-and-rhythm-championship-with-roger-on-lead-vocals-1966-03-07; distractors: freddie-begins-a-graphic-illustrating-course-at-ealing-college-of-art-where-he-meets-fellow-student-tim-staffell-1966-09, john-buys-his-first-bass-guitar-an-eko-for-22-taking-over-from-departing-bassist-clive-castledine-1966-04, freddie-leaves-isleworth-with-a-grade-a-art-a-level-1966"
Queen Quiz: Archive Explorer (Part 11),Which song appears on the 2024 'Queen I Live' disc in a March 1976 San Diego performance?,Very Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Archive Explorer (Part 11),At which venue did Queen perform in Copenhagen on 12 May 1977?,Very Hard,https://www.queenconcerts.com/detail/live/309/queen-live-12-05-1977-broendby-hall-copenhagen-denmark.html
Queen Quiz: Archive Explorer (Part 12),In which decade did this happen: Queen and Mott play six sold-out nights at New York's Uris Theater on Broadway - the venue's first-ever rock concerts?,Easy,Queen: As It Began (user-supplied text); history key queen-and-mott-play-six-sold-out-nights-at-new-york-s-uris-theater-on-broadway-the-venue-s-first-ever-rock-concerts-1974-05-07
Queen Quiz: Archive Explorer (Part 12),In which decade did this happen: Queen play their first London date of the tour at Wembley Arena; Freddie dons false breasts for the encore?,Easy,Queen: As It Began (user-supplied text); history key queen-play-their-first-london-date-of-the-tour-at-wembley-arena-freddie-dons-false-breasts-for-the-encore-1984-09-04
Queen Quiz: Archive Explorer (Part 12),In which decade did this happen: Queen depart for Rio de Janeiro to headline the first Rock in Rio festival?,Easy,Queen: As It Began (user-supplied text); history key queen-depart-for-rio-de-janeiro-to-headline-the-first-rock-in-rio-festival-1985-01-06
Queen Quiz: Archive Explorer (Part 12),Who portrayed Mary Austin in the 2018 film 'Bohemian Rhapsody'?,Medium,https://www.queenonline.com/news/bohemian-rhapsody-soundtrack-out-today; https://www.queenonline.com/news/press-release-bohemian-rhapsody-digital-dvd-and-blu-ray-release-details; https://www.queenonline.com/news/bohemian-rhapsody-wins-two-baftas
Queen Quiz: Archive Explorer (Part 12),In what year did this Queen-related event occur: Queen fly to Hamburg to begin their biggest European tour yet - 28 dates?,Medium,Queen: As It Began (user-supplied text); history key queen-fly-to-hamburg-to-begin-their-biggest-european-tour-yet-28-dates-1979-01-12
Queen Quiz: Archive Explorer (Part 12),Which previously omitted song was restored to the 1989 album's original planned LP sequence in the 2022 'Miracle' set?,Medium,https://www.queenonline.com/news/queen-the-miracle-collectors-edition-out-now
Queen Quiz: Archive Explorer (Part 12),"In what year did this Queen-related event occur: Freddie's single 'The Great Pretender' is released, reaching UK number 4 - his best solo chart position to date?",Medium,Queen: As It Began (user-supplied text); history key freddie-s-single-the-great-pretender-is-released-reaching-uk-number-4-his-best-solo-chart-position-to-date-1987-02-23
Queen Quiz: Archive Explorer (Part 12),Which vocal group originally recorded the song Freddie covered as 'The Great Pretender'?,Medium,https://www.queenonline.com/freddie_mercury
Queen Quiz: Archive Explorer (Part 12),Which Queen B-side was Roger Taylor's song 'I'm in Love with My Car'?,Medium,https://www.queenonline.com/roger_taylor
Queen Quiz: Archive Explorer (Part 12),In which month of 1972 did this happen: Roger moves into his own flat in Richmond as Freddie moves in with Mary Austin?,Hard,Queen: As It Began (user-supplied text); history key roger-moves-into-his-own-flat-in-richmond-as-freddie-moves-in-with-mary-austin-1972-11
Queen Quiz: Archive Explorer (Part 12),"In what year did this Queen-related event occur: At the Smash Hits Awards, a large Queen promotional banner is removed from view, prompting complaints from the band's camp?",Hard,Queen: As It Began (user-supplied text); history key at-the-smash-hits-awards-a-large-queen-promotional-banner-is-removed-from-view-prompting-complaints-from-the-1988-10-30
Queen Quiz: Archive Explorer (Part 12),How many discs make up the 2022 'The Miracle' Collector's Edition box?,Hard,https://www.queenonline.com/news/queen-the-miracle-collectors-edition-out-now
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in Kobe on 27 April 1979?,Hard,https://www.queenconcerts.com/detail/live/443/queen-live-27-04-1979-central-international-display-kobe-japan.html
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in Paris on 14 June 1986?,Hard,https://www.queenconcerts.com/detail/live/677/queen-live-14-06-1986-hippodrome-de-vincennes-paris-france.html
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in Brisbane on 23 April 1976?,Hard,https://www.queenconcerts.com/detail/live/258/queen-live-23-04-1976-festival-hall-brisbane-australia.html
Queen Quiz: Archive Explorer (Part 12),Which city hosted Queen's 18 January 1979 show at Ostseehalle?,Hard,https://www.queenconcerts.com/detail/live/408/queen-live-18-01-1979-ostseehalle-kiel-germany.html
Queen Quiz: Archive Explorer (Part 12),In which month of 1975 did this happen: Top of the Pops premieres the 'Bohemian Rhapsody' promo video?,Hard,Queen: As It Began (user-supplied text); history key top-of-the-pops-premieres-the-bohemian-rhapsody-promo-video-1975-11-20
Queen Quiz: Archive Explorer (Part 12),"In what year did this Queen-related event occur: During a Wembley Arena show, news breaks that John Lennon has been shot dead; Queen play an emotional tribute version of 'Imagine'?",Hard,Queen: As It Began (user-supplied text); history key during-a-wembley-arena-show-news-breaks-that-john-lennon-has-been-shot-dead-queen-play-an-emotional-tribute-1980-12-09
Queen Quiz: Archive Explorer (Part 12),Which city hosted Queen's 23 November 1980 show at Hallenstadion?,Hard,https://www.queenconcerts.com/detail/live/516/queen-live-23-11-1980-hallenstadion-zurich-switzerland.html
Queen Quiz: Archive Explorer (Part 12),"In which month of 1976 did this happen: Queen fly to New York to begin their third American tour, with new tour manager Gerry Stickells?",Hard,Queen: As It Began (user-supplied text); history key queen-fly-to-new-york-to-begin-their-third-american-tour-with-new-tour-manager-gerry-stickells-1976-01-20
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in Calgary on 17 March 1977?,Hard,https://www.queenconcerts.com/detail/live/305/queen-live-17-03-1977-jubilee-auditorium-calgary-canada.html
Queen Quiz: Archive Explorer (Part 12),How many pages are in the book included with the 2026 'Queen II' Collector's Edition?,Very Hard,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in Puebla on 17 October 1981?,Very Hard,https://www.queenconcerts.com/detail/live/549/queen-live-17-10-1981-estadio-de-beisbol-ignacio-zaragoza-puebla-mexico.html
Queen Quiz: Archive Explorer (Part 12),At which venue did Queen perform in London on 17 December 1979?,Very Hard,https://www.queenconcerts.com/detail/live/466/queen-live-17-12-1979-purley-tiffanys-london-uk.html
Queen Quiz: Archive Explorer (Part 12),How many pages are in the book supplied with the 2024 'Queen I' Collector's Edition?,Very Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Archive Explorer (Part 13),"In which decade did this happen: Greatest Hits is released in the UK, going on to become Queen's biggest-selling album; the following week it topped the album, singles and video charts simultaneously?",Easy,Queen: As It Began (user-supplied text); history key greatest-hits-is-released-in-the-uk-going-on-to-become-queen-s-biggest-selling-album-the-following-week-it-topped-1981-11-02
Queen Quiz: Archive Explorer (Part 13),In which decade did this happen: Roger leaves Truro School with seven O levels and three A levels?,Easy,Queen: As It Began (user-supplied text); history key roger-leaves-truro-school-with-seven-o-levels-and-three-a-levels-1967
Queen Quiz: Archive Explorer (Part 13),"In which decade did this happen: Queen's UK tour opens at the Liverpool Empire, with an elaborate new stage set including Roger's giant gong?",Easy,Queen: As It Began (user-supplied text); history key queen-s-uk-tour-opens-at-the-liverpool-empire-with-an-elaborate-new-stage-set-including-roger-s-giant-gong-1975-11-14
Queen Quiz: Archive Explorer (Part 13),In which country did Queen play at Theatre 140 on 10 December 1974?,Medium,https://www.queenconcerts.com/detail/live/137/queen-live-10-12-1974-theatre-140-brussels-belgium.html
Queen Quiz: Archive Explorer (Part 13),In which country did Queen play at St George's Hall on 6 November 1974?,Medium,https://www.queenconcerts.com/detail/live/121/queen-live-06-11-1974-st-georges-hall-bradford-uk.html
Queen Quiz: Archive Explorer (Part 13),In which country did Queen play at Palacio De Deportes on 19 February 1979?,Medium,https://www.queenconcerts.com/detail/live/427/queen-live-19-02-1979-palacio-de-deportes-barcelona-spain.html
Queen Quiz: Archive Explorer (Part 13),Which music hall of fame inducted Queen in June 2003?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Archive Explorer (Part 13),In what year did this Queen-related event occur: Queen play a one-off Hammersmith Odeon show broadcast live on The Old Grey Whistle Test and simulcast on Radio One?,Medium,Queen: As It Began (user-supplied text); history key queen-play-a-one-off-hammersmith-odeon-show-broadcast-live-on-the-old-grey-whistle-test-and-simulcast-on-radio-one-1975-12-24
Queen Quiz: Archive Explorer (Part 13),In which country did Queen play at Centre on 10 December 1979?,Medium,https://www.queenconcerts.com/detail/live/462/queen-live-10-12-1979-centre-brighton-uk.html
Queen Quiz: Archive Explorer (Part 13),"In what year did this Queen-related event occur: Brian May travels to Soweto, against Sun City's advice, to present awards at an annual Black African Awards Show honouring Black musicians?",Hard,Queen: As It Began (user-supplied text); history key brian-may-travels-to-soweto-against-sun-city-s-advice-to-present-awards-at-an-annual-black-african-awards-show-1984-10
Queen Quiz: Archive Explorer (Part 13),Which Queen member has the individual writing credit for 'White Queen (As It Began)'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; White Queen (As It Began)"
Queen Quiz: Archive Explorer (Part 13),Which Queen member has the individual writing credit for 'Leaving Home Ain't Easy'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Leaving Home Ain't Easy"
Queen Quiz: Archive Explorer (Part 13),Which city hosted Queen's 7 May 1978 show at New Bingley Hall?,Hard,https://www.queenconcerts.com/detail/live/368/queen-live-07-05-1978-new-bingley-hall-stafford-uk.html
Queen Quiz: Archive Explorer (Part 13),"Which dancer, alongside Freddie Mercury, was honoured by the 1997 'Ballet for Life' production?",Hard,https://www.queenonline.com/john_deacon
Queen Quiz: Archive Explorer (Part 13),Which Roger Taylor song for 46664 addresses an HIV-positive diagnosis?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Archive Explorer (Part 13),"In what year did this Queen-related event occur: Freddie begins a graphic illustrating course at Ealing College of Art, where he meets fellow student Tim Staffell?",Hard,Queen: As It Began (user-supplied text); history key freddie-begins-a-graphic-illustrating-course-at-ealing-college-of-art-where-he-meets-fellow-student-tim-staffell-1966-09
Queen Quiz: Archive Explorer (Part 13),Which city hosted Queen's 20 April 1982 show at Palais Des Sports?,Hard,https://www.queenconcerts.com/detail/live/559/queen-live-20-04-1982-palais-des-sports-lyon-france.html
Queen Quiz: Archive Explorer (Part 13),"In what year did this Queen-related event occur: Roger Taylor's 40th birthday party, a 'schoolboys and schoolgirls' fancy-dress theme, features a Sky-Tracker searchlight that triggers a local UFO panic among residents and police?",Hard,Queen: As It Began (user-supplied text); history key roger-taylor-s-40th-birthday-party-a-schoolboys-and-schoolgirls-fancy-dress-theme-features-a-sky-tracker-1989
Queen Quiz: Archive Explorer (Part 13),Which Queen member has the individual writing credit for 'Great King Rat'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Great King Rat"
Queen Quiz: Archive Explorer (Part 13),Which unusual instrument was Roy Thomas Baker credited with playing on 'Queen II'?,Hard,https://www.queenonline.com/news/queen-ii-out-now
Queen Quiz: Archive Explorer (Part 13),"Which Queen member has the individual writing credit for 'Get Down, Make Love'?",Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Get Down, Make Love"
Queen Quiz: Archive Explorer (Part 13),At which venue did Queen perform in Frankfurt on 2 February 1979?,Very Hard,https://www.queenconcerts.com/detail/live/418/queen-live-02-02-1979-festhalle-frankfurt-germany.html
Queen Quiz: Archive Explorer (Part 13),At which venue did Queen perform in Tokyo on 11 May 1985?,Very Hard,https://www.queenconcerts.com/detail/live/669/queen-live-11-05-1985-yoyogi-taiikukan-tokyo-japan.html
Queen Quiz: Archive Explorer (Part 13),At which venue did Queen perform in Kansas City on 12 September 1980?,Very Hard,https://www.queenconcerts.com/detail/live/1646/queen-live-12-09-1980-kemper-arena-kansas-city-mo-usa.html
Queen Quiz: Archive Explorer (Part 13),At which venue did Queen perform in Mar del Plata on 4 March 1981?,Very Hard,https://www.queenconcerts.com/detail/live/540/queen-live-04-03-1981-estadio-jose-maría-minella-mar-del-plata-argentina.html
Queen Quiz: Archive Explorer (Part 14),In which decade did this happen: Queen become the first band to play Birmingham's new purpose-built Exhibition Centre?,Easy,Queen: As It Began (user-supplied text); history key queen-become-the-first-band-to-play-birmingham-s-new-purpose-built-exhibition-centre-1980-12-05
Queen Quiz: Archive Explorer (Part 14),"In which decade did this happen: Aged eight, Roger Taylor gets his first ukulele and forms his first band, the Bubblingover Boys?",Easy,Queen: As It Began (user-supplied text); history key aged-eight-roger-taylor-gets-his-first-ukulele-and-forms-his-first-band-the-bubblingover-boys-1957
Queen Quiz: Archive Explorer (Part 14),Which 1986 fantasy film featured music developed by Queen after their 'Flash Gordon' score?,Easy,https://www.queenonline.com/brian_may
Queen Quiz: Archive Explorer (Part 14),In which country did Queen play at Olympen on 27 November 1974?,Medium,https://www.queenconcerts.com/detail/live/136/queen-live-27-11-1974-olympen-lund-sweden.html
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Jim Beach previews the Freddie/Montserrat Barcelona songs to Polygram Records executives in Marbella, leading to a solo deal for Freddie?",Medium,Queen: As It Began (user-supplied text); history key jim-beach-previews-the-freddie-montserrat-barcelona-songs-to-polygram-records-executives-in-marbella-leading-to-a-1988-05-02
Queen Quiz: Archive Explorer (Part 14),In what year did this Queen-related event occur: The Cross begin a short German tour in Hannover?,Medium,Queen: As It Began (user-supplied text); history key the-cross-begin-a-short-german-tour-in-hannover-1990-05-11
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Brian is hospitalised for an emergency operation for a duodenal ulcer, forcing cancellation of a planned September US tour?",Medium,Queen: As It Began (user-supplied text); history key brian-is-hospitalised-for-an-emergency-operation-for-a-duodenal-ulcer-forcing-cancellation-of-a-planned-september-1974-08
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Queen signs with Hollywood Records (a Walt Disney company) for US representation, after Jim Beach buys back the Queen catalogue rights from Capitol?",Medium,Queen: As It Began (user-supplied text); history key queen-signs-with-hollywood-records-a-walt-disney-company-for-us-representation-after-jim-beach-buys-back-the-1990-11
Queen Quiz: Archive Explorer (Part 14),"In what year did this Queen-related event occur: Roger Taylor sings backing vocals on three tracks - 'Play The Game Tonight', 'Right Away' and 'Diamonds & Pearls' - on the American rock band Kansas's album Vinyl Confessions?",Medium,Queen: A Visual Documentary (user-supplied text); history key roger-taylor-sings-backing-vocals-on-kansas-s-vinyl-confessions-1982-08
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 1 December 1980 show at Stadthalle?,Hard,https://www.queenconcerts.com/detail/live/522/queen-live-01-12-1980-stadthalle-bremen-germany.html
Queen Quiz: Archive Explorer (Part 14),Which city hosted Queen's 28 April 1974 show at Exposition Hall?,Hard,https://www.queenconcerts.com/detail/live/104/queen-live-28-04-1974-exposition-hall-portland-me-usa.html
