QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Pabellon De Real Madrid on 22 February 1979?,Concerts,medium,2,Argentina,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Pabellon De Real Madrid on 22 February 1979?,,,,Sweden,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Pabellon De Real Madrid on 22 February 1979?,,,,Japan,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Pabellon De Real Madrid on 22 February 1979?,,,,Spain,true
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian records a Rod Stewart 'Sailing' cover, released as 'Rock Against Repatriation', to aid Vietnamese boat people?",Queen Timeline,medium,2,1990,true
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian records a Rod Stewart 'Sailing' cover, released as 'Rock Against Repatriation', to aid Vietnamese boat people?",,,,1992,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian records a Rod Stewart 'Sailing' cover, released as 'Rock Against Repatriation', to aid Vietnamese boat people?",,,,1994,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian records a Rod Stewart 'Sailing' cover, released as 'Rock Against Repatriation', to aid Vietnamese boat people?",,,,1993,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Kyuden Auditorium on 19 October 1982?,Concerts,medium,2,Argentina,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Kyuden Auditorium on 19 October 1982?,,,,Japan,true
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Kyuden Auditorium on 19 October 1982?,,,,USA,false
Queen Quiz: Archive Explorer (Part 11),,In which country did Queen play at Kyuden Auditorium on 19 October 1982?,,,,Italy,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian and John perform at the Prince's Trust Gala Concert at the Royal Albert Hall alongside Eric Clapton, Elton John, Joe Cocker and others?",Queen Timeline,medium,2,1986,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian and John perform at the Prince's Trust Gala Concert at the Royal Albert Hall alongside Eric Clapton, Elton John, Joe Cocker and others?",,,,1985,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian and John perform at the Prince's Trust Gala Concert at the Royal Albert Hall alongside Eric Clapton, Elton John, Joe Cocker and others?",,,,1988,true
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Brian and John perform at the Prince's Trust Gala Concert at the Royal Albert Hall alongside Eric Clapton, Elton John, Joe Cocker and others?",,,,1987,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: John Deacon records a song with Hot Chocolate singer Errol Brown?,Queen Timeline,medium,2,1989,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: John Deacon records a song with Hot Chocolate singer Errol Brown?,,,,1982,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: John Deacon records a song with Hot Chocolate singer Errol Brown?,,,,1990,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: John Deacon records a song with Hot Chocolate singer Errol Brown?,,,,1986,true
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: A BBC poll seeks the 'Best British Queen Song'?,Queen Timeline,medium,2,1989,true
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: A BBC poll seeks the 'Best British Queen Song'?,,,,1993,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: A BBC poll seeks the 'Best British Queen Song'?,,,,1991,false
Queen Quiz: Archive Explorer (Part 11),,In what year did this Queen-related event occur: A BBC poll seeks the 'Best British Queen Song'?,,,,1992,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1971 did this happen: Queen play a poor-acoustic gig at a swimming baths in Epsom, supporting Arthur Brown's Kingdom Come?",Queen Timeline,hard,3,July,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1971 did this happen: Queen play a poor-acoustic gig at a swimming baths in Epsom, supporting Arthur Brown's Kingdom Come?",,,,December,true
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1971 did this happen: Queen play a poor-acoustic gig at a swimming baths in Epsom, supporting Arthur Brown's Kingdom Come?",,,,August,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1971 did this happen: Queen play a poor-acoustic gig at a swimming baths in Epsom, supporting Arthur Brown's Kingdom Come?",,,,November,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Freddie charters a private plane (which lands on one engine after a mid-flight fault) to fly London friends to his 41st birthday party at Pykes Hotel, Ibiza?",Queen Timeline,hard,3,1989,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Freddie charters a private plane (which lands on one engine after a mid-flight fault) to fly London friends to his 41st birthday party at Pykes Hotel, Ibiza?",,,,1984,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Freddie charters a private plane (which lands on one engine after a mid-flight fault) to fly London friends to his 41st birthday party at Pykes Hotel, Ibiza?",,,,1987,true
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Freddie charters a private plane (which lands on one engine after a mid-flight fault) to fly London friends to his 41st birthday party at Pykes Hotel, Ibiza?",,,,1991,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Disillusioned with Liverpool, Freddie and Mike Bersin head back to London, ending Freddie's time in Ibex?",Queen Timeline,hard,3,1966,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Disillusioned with Liverpool, Freddie and Mike Bersin head back to London, ending Freddie's time in Ibex?",,,,1971,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Disillusioned with Liverpool, Freddie and Mike Bersin head back to London, ending Freddie's time in Ibex?",,,,1965,false
Queen Quiz: Archive Explorer (Part 11),,"In what year did this Queen-related event occur: Disillusioned with Liverpool, Freddie and Mike Bersin head back to London, ending Freddie's time in Ibex?",,,,1969,true
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'She Makes Me (Stormtrooper in Stilettoes)'?,Songwriting,hard,3,Brian May,true
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'She Makes Me (Stormtrooper in Stilettoes)'?,,,,Freddie Mercury,false
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'She Makes Me (Stormtrooper in Stilettoes)'?,,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'She Makes Me (Stormtrooper in Stilettoes)'?,,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'Good Company'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'Good Company'?,,,,Brian May,true
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'Good Company'?,,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 11),,Which Queen member has the individual writing credit for 'Good Company'?,,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 4 February 1979 show at Hallenstadium?,Concerts,hard,3,Kobe,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 4 February 1979 show at Hallenstadium?,,,,Boblingen,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 4 February 1979 show at Hallenstadium?,,,,Zurich,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 4 February 1979 show at Hallenstadium?,,,,Zagreb,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1977 did this happen: 'Teo Torriatte', written by Brian with Japanese lyrics, is released as a single in Japan only?",Queen Timeline,hard,3,January,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1977 did this happen: 'Teo Torriatte', written by Brian with Japanese lyrics, is released as a single in Japan only?",,,,August,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1977 did this happen: 'Teo Torriatte', written by Brian with Japanese lyrics, is released as a single in Japan only?",,,,May,false
Queen Quiz: Archive Explorer (Part 11),,"In which month of 1977 did this happen: 'Teo Torriatte', written by Brian with Japanese lyrics, is released as a single in Japan only?",,,,March,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 21 April 1979 show at Practica Ethics Commemor. Hall?,Concerts,hard,3,Kanazawa,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 21 April 1979 show at Practica Ethics Commemor. Hall?,,,,Yamaguchi,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 21 April 1979 show at Practica Ethics Commemor. Hall?,,,,Manchester,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 21 April 1979 show at Practica Ethics Commemor. Hall?,,,,Zagreb,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 27 September 1984 show at Schleyerhalle?,Concerts,hard,3,Milan,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 27 September 1984 show at Schleyerhalle?,,,,Stuttgart,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 27 September 1984 show at Schleyerhalle?,,,,Paris,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 27 September 1984 show at Schleyerhalle?,,,,Hanover,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 2 December 1973 show at Central?,Concerts,hard,3,Hanley,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 2 December 1973 show at Central?,,,,Newcastle,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 2 December 1973 show at Central?,,,,Chatham,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 2 December 1973 show at Central?,,,,Blackburn,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Providence on 10 February 1977?,Concerts,hard,3,Paramount,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Providence on 10 February 1977?,,,,SMU Moody Coliseum,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Providence on 10 February 1977?,,,,Hippodrome,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Providence on 10 February 1977?,,,,Civic Centre,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 10 May 1977 show at Scandinavium?,Concerts,hard,3,Gothenburg,true
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 10 May 1977 show at Scandinavium?,,,,Calgary,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 10 May 1977 show at Scandinavium?,,,,Norfolk,false
Queen Quiz: Archive Explorer (Part 11),,Which city hosted Queen's 10 May 1977 show at Scandinavium?,,,,Detroit,false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 19 November 1974?,Queen Timeline,hard,4,"Queen, Mott the Hoople and Aerosmith play the Harrisburg Farm Arena, a converted cowshed; Brian and Aerosmith's Joe Perry bond over Jack Daniel's while arguing over set order",false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 19 November 1974?,,,,Queen's sold-out Rainbow Theatre London date is filmed in full over two nights (a second added due to demand),true
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 19 November 1974?,,,,"Queen II is released in the UK, marking the first Queen sleeve to feature a black side and a white side instead of A/B",false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 19 November 1974?,,,,"Queen record a special backing track for Top of the Pops using time loaned by Pete Townshend, ahead of a last-minute booking",false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 7 March 1966?,Queen Timeline,hard,4,"Freddie begins a graphic illustrating course at Ealing College of Art, where he meets fellow student Tim Staffell",false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 7 March 1966?,,,,"John buys his first bass guitar, an EKO, for £22, taking over from departing bassist Clive Castledine",false
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 7 March 1966?,,,,Reaction win the Rock and Rhythm Championship with Roger on lead vocals,true
Queen Quiz: Archive Explorer (Part 11),,What happened in Queen's story on 7 March 1966?,,,,Freddie leaves Isleworth with a grade A Art A level,false
Queen Quiz: Archive Explorer (Part 11),,Which song appears on the 2024 'Queen I Live' disc in a March 1976 San Diego performance?,Archive Releases,hard,4,White Queen,false
Queen Quiz: Archive Explorer (Part 11),,Which song appears on the 2024 'Queen I Live' disc in a March 1976 San Diego performance?,,,,Brighton Rock,false
Queen Quiz: Archive Explorer (Part 11),,Which song appears on the 2024 'Queen I Live' disc in a March 1976 San Diego performance?,,,,Teo Torriatte,false
Queen Quiz: Archive Explorer (Part 11),,Which song appears on the 2024 'Queen I Live' disc in a March 1976 San Diego performance?,,,,Hangman,true
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Copenhagen on 12 May 1977?,Concerts,hard,4,Broendby Hall,true
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Copenhagen on 12 May 1977?,,,,Sports Arena,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Copenhagen on 12 May 1977?,,,,Northlands Arena,false
Queen Quiz: Archive Explorer (Part 11),,At which venue did Queen perform in Copenhagen on 12 May 1977?,,,,Phillipshalle,false
Queen Quiz: Archive Explorer (Part 12),"25 fresh questions on Queen concerts, milestones, songwriting and the band's wider story.",In which decade did this happen: Queen and Mott play six sold-out nights at New York's Uris Theater on Broadway - the venue's first-ever rock concerts?,Queen Timeline,easy,1,1970s,true
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen and Mott play six sold-out nights at New York's Uris Theater on Broadway - the venue's first-ever rock concerts?,,,,1980s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen and Mott play six sold-out nights at New York's Uris Theater on Broadway - the venue's first-ever rock concerts?,,,,1950s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen and Mott play six sold-out nights at New York's Uris Theater on Broadway - the venue's first-ever rock concerts?,,,,1960s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen play their first London date of the tour at Wembley Arena; Freddie dons false breasts for the encore?,Queen Timeline,easy,1,1990s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen play their first London date of the tour at Wembley Arena; Freddie dons false breasts for the encore?,,,,1980s,true
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen play their first London date of the tour at Wembley Arena; Freddie dons false breasts for the encore?,,,,2010s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen play their first London date of the tour at Wembley Arena; Freddie dons false breasts for the encore?,,,,1950s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen depart for Rio de Janeiro to headline the first Rock in Rio festival?,Queen Timeline,easy,1,1990s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen depart for Rio de Janeiro to headline the first Rock in Rio festival?,,,,2000s,false
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen depart for Rio de Janeiro to headline the first Rock in Rio festival?,,,,1980s,true
Queen Quiz: Archive Explorer (Part 12),,In which decade did this happen: Queen depart for Rio de Janeiro to headline the first Rock in Rio festival?,,,,1960s,false
Queen Quiz: Archive Explorer (Part 12),,Who portrayed Mary Austin in the 2018 film 'Bohemian Rhapsody'?,Queen on Screen,medium,2,Aidan Gillen,false
Queen Quiz: Archive Explorer (Part 12),,Who portrayed Mary Austin in the 2018 film 'Bohemian Rhapsody'?,,,,Michelle Duncan,false
Queen Quiz: Archive Explorer (Part 12),,Who portrayed Mary Austin in the 2018 film 'Bohemian Rhapsody'?,,,,Gemma Arterton,false
Queen Quiz: Archive Explorer (Part 12),,Who portrayed Mary Austin in the 2018 film 'Bohemian Rhapsody'?,,,,Lucy Boynton,true
Queen Quiz: Archive Explorer (Part 12),,In what year did this Queen-related event occur: Queen fly to Hamburg to begin their biggest European tour yet - 28 dates?,Queen Timeline,medium,2,1979,true
Queen Quiz: Archive Explorer (Part 12),,In what year did this Queen-related event occur: Queen fly to Hamburg to begin their biggest European tour yet - 28 dates?,,,,1980,false
Queen Quiz: Archive Explorer (Part 12),,In what year did this Queen-related event occur: Queen fly to Hamburg to begin their biggest European tour yet - 28 dates?,,,,1977,false
Queen Quiz: Archive Explorer (Part 12),,In what year did this Queen-related event occur: Queen fly to Hamburg to begin their biggest European tour yet - 28 dates?,,,,1981,false
Queen Quiz: Archive Explorer (Part 12),,Which previously omitted song was restored to the 1989 album's original planned LP sequence in the 2022 'Miracle' set?,Archive Releases,medium,2,Face It Alone,false
Queen Quiz: Archive Explorer (Part 12),,Which previously omitted song was restored to the 1989 album's original planned LP sequence in the 2022 'Miracle' set?,,,,Too Much Love Will Kill You,true
Queen Quiz: Archive Explorer (Part 12),,Which previously omitted song was restored to the 1989 album's original planned LP sequence in the 2022 'Miracle' set?,,,,Dog With a Bone,false
Queen Quiz: Archive Explorer (Part 12),,Which previously omitted song was restored to the 1989 album's original planned LP sequence in the 2022 'Miracle' set?,,,,No-One But You,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: Freddie's single 'The Great Pretender' is released, reaching UK number 4 - his best solo chart position to date?",Queen Timeline,medium,2,1985,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: Freddie's single 'The Great Pretender' is released, reaching UK number 4 - his best solo chart position to date?",,,,1983,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: Freddie's single 'The Great Pretender' is released, reaching UK number 4 - his best solo chart position to date?",,,,1987,true
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: Freddie's single 'The Great Pretender' is released, reaching UK number 4 - his best solo chart position to date?",,,,1989,false
Queen Quiz: Archive Explorer (Part 12),,Which vocal group originally recorded the song Freddie covered as 'The Great Pretender'?,Freddie Mercury,medium,2,The Drifters,false
Queen Quiz: Archive Explorer (Part 12),,Which vocal group originally recorded the song Freddie covered as 'The Great Pretender'?,,,,The Coasters,false
Queen Quiz: Archive Explorer (Part 12),,Which vocal group originally recorded the song Freddie covered as 'The Great Pretender'?,,,,The Temptations,false
Queen Quiz: Archive Explorer (Part 12),,Which vocal group originally recorded the song Freddie covered as 'The Great Pretender'?,,,,The Platters,true
Queen Quiz: Archive Explorer (Part 12),,Which Queen B-side was Roger Taylor's song 'I'm in Love with My Car'?,Roger Taylor,medium,2,Bohemian Rhapsody,true
Queen Quiz: Archive Explorer (Part 12),,Which Queen B-side was Roger Taylor's song 'I'm in Love with My Car'?,,,,Killer Queen,false
Queen Quiz: Archive Explorer (Part 12),,Which Queen B-side was Roger Taylor's song 'I'm in Love with My Car'?,,,,Somebody to Love,false
Queen Quiz: Archive Explorer (Part 12),,Which Queen B-side was Roger Taylor's song 'I'm in Love with My Car'?,,,,Radio Ga Ga,false
Queen Quiz: Archive Explorer (Part 12),,In which month of 1972 did this happen: Roger moves into his own flat in Richmond as Freddie moves in with Mary Austin?,Queen Timeline,hard,3,April,false
Queen Quiz: Archive Explorer (Part 12),,In which month of 1972 did this happen: Roger moves into his own flat in Richmond as Freddie moves in with Mary Austin?,,,,November,true
Queen Quiz: Archive Explorer (Part 12),,In which month of 1972 did this happen: Roger moves into his own flat in Richmond as Freddie moves in with Mary Austin?,,,,September,false
Queen Quiz: Archive Explorer (Part 12),,In which month of 1972 did this happen: Roger moves into his own flat in Richmond as Freddie moves in with Mary Austin?,,,,October,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: At the Smash Hits Awards, a large Queen promotional banner is removed from view, prompting complaints from the band's camp?",Queen Timeline,hard,3,1989,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: At the Smash Hits Awards, a large Queen promotional banner is removed from view, prompting complaints from the band's camp?",,,,1987,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: At the Smash Hits Awards, a large Queen promotional banner is removed from view, prompting complaints from the band's camp?",,,,1988,true
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: At the Smash Hits Awards, a large Queen promotional banner is removed from view, prompting complaints from the band's camp?",,,,1984,false
Queen Quiz: Archive Explorer (Part 12),,How many discs make up the 2022 'The Miracle' Collector's Edition box?,Archive Releases,hard,3,Five,false
Queen Quiz: Archive Explorer (Part 12),,How many discs make up the 2022 'The Miracle' Collector's Edition box?,,,,Six,false
Queen Quiz: Archive Explorer (Part 12),,How many discs make up the 2022 'The Miracle' Collector's Edition box?,,,,Ten,false
Queen Quiz: Archive Explorer (Part 12),,How many discs make up the 2022 'The Miracle' Collector's Edition box?,,,,Eight,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Kobe on 27 April 1979?,Concerts,hard,3,Central International Display,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Kobe on 27 April 1979?,,,,Ernst-Merck Halle,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Kobe on 27 April 1979?,,,,Palacio De Deportes,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Kobe on 27 April 1979?,,,,Festival Hall,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Paris on 14 June 1986?,Concerts,hard,3,Forest National,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Paris on 14 June 1986?,,,,Hippodrome de Vincennes,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Paris on 14 June 1986?,,,,Estadio Municipal,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Paris on 14 June 1986?,,,,Rayo Vallecano,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Brisbane on 23 April 1976?,Concerts,hard,3,Santa Monica Civic Auditorium,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Brisbane on 23 April 1976?,,,,Stanley Theater,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Brisbane on 23 April 1976?,,,,Festival Hall,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Brisbane on 23 April 1976?,,,,Apollo Stadium,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 18 January 1979 show at Ostseehalle?,Concerts,hard,3,Dublin,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 18 January 1979 show at Ostseehalle?,,,,Poitiers,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 18 January 1979 show at Ostseehalle?,,,,Fukuoka,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 18 January 1979 show at Ostseehalle?,,,,Kiel,true
Queen Quiz: Archive Explorer (Part 12),,In which month of 1975 did this happen: Top of the Pops premieres the 'Bohemian Rhapsody' promo video?,Queen Timeline,hard,3,November,true
Queen Quiz: Archive Explorer (Part 12),,In which month of 1975 did this happen: Top of the Pops premieres the 'Bohemian Rhapsody' promo video?,,,,May,false
Queen Quiz: Archive Explorer (Part 12),,In which month of 1975 did this happen: Top of the Pops premieres the 'Bohemian Rhapsody' promo video?,,,,April,false
Queen Quiz: Archive Explorer (Part 12),,In which month of 1975 did this happen: Top of the Pops premieres the 'Bohemian Rhapsody' promo video?,,,,February,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: During a Wembley Arena show, news breaks that John Lennon has been shot dead; Queen play an emotional tribute version of 'Imagine'?",Queen Timeline,hard,3,1976,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: During a Wembley Arena show, news breaks that John Lennon has been shot dead; Queen play an emotional tribute version of 'Imagine'?",,,,1980,true
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: During a Wembley Arena show, news breaks that John Lennon has been shot dead; Queen play an emotional tribute version of 'Imagine'?",,,,1982,false
Queen Quiz: Archive Explorer (Part 12),,"In what year did this Queen-related event occur: During a Wembley Arena show, news breaks that John Lennon has been shot dead; Queen play an emotional tribute version of 'Imagine'?",,,,1979,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 23 November 1980 show at Hallenstadion?,Concerts,hard,3,Milwaukee,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 23 November 1980 show at Hallenstadion?,,,,Hartford,false
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 23 November 1980 show at Hallenstadion?,,,,Zurich,true
Queen Quiz: Archive Explorer (Part 12),,Which city hosted Queen's 23 November 1980 show at Hallenstadion?,,,,Phoenix,false
Queen Quiz: Archive Explorer (Part 12),,"In which month of 1976 did this happen: Queen fly to New York to begin their third American tour, with new tour manager Gerry Stickells?",Queen Timeline,hard,3,March,false
Queen Quiz: Archive Explorer (Part 12),,"In which month of 1976 did this happen: Queen fly to New York to begin their third American tour, with new tour manager Gerry Stickells?",,,,September,false
Queen Quiz: Archive Explorer (Part 12),,"In which month of 1976 did this happen: Queen fly to New York to begin their third American tour, with new tour manager Gerry Stickells?",,,,April,false
Queen Quiz: Archive Explorer (Part 12),,"In which month of 1976 did this happen: Queen fly to New York to begin their third American tour, with new tour manager Gerry Stickells?",,,,January,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Calgary on 17 March 1977?,Concerts,hard,3,Jubilee Auditorium,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Calgary on 17 March 1977?,,,,Paramount,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Calgary on 17 March 1977?,,,,St. John Arena,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Calgary on 17 March 1977?,,,,Stadium,false
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book included with the 2026 'Queen II' Collector's Edition?,Archive Releases,hard,4,64,false
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book included with the 2026 'Queen II' Collector's Edition?,,,,112,true
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book included with the 2026 'Queen II' Collector's Edition?,,,,108,false
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book included with the 2026 'Queen II' Collector's Edition?,,,,200,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Puebla on 17 October 1981?,Concerts,hard,4,El Gigante de Arroyito (Estadio Rosario Central),false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Puebla on 17 October 1981?,,,,Estadio José María Minella,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Puebla on 17 October 1981?,,,,Estadio de Beisbol Ignacio Zaragoza,true
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in Puebla on 17 October 1981?,,,,Estadio José Amalfitani de Velez Sarsfield,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in London on 17 December 1979?,Concerts,hard,4,Makomani Ice Arena,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in London on 17 December 1979?,,,,Central International Display,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in London on 17 December 1979?,,,,Ostseehalle,false
Queen Quiz: Archive Explorer (Part 12),,At which venue did Queen perform in London on 17 December 1979?,,,,Purley Tiffany's,true
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book supplied with the 2024 'Queen I' Collector's Edition?,Archive Releases,hard,4,108,true
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book supplied with the 2024 'Queen I' Collector's Edition?,,,,64,false
Queen Quiz: Archive Explorer (Part 12),,How many pages are in the book supplied with the 2024 'Queen I' Collector's Edition?,,,,112,false
