QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: World Stage 1977–1982 (Part 1),,Which group supported Queen at many stops on their 1980 US tour?,Touring,hard,3,Bow Wow Wow,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which group supported Queen at many stops on their 1980 US tour?,,,,Thin Lizzy,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which group supported Queen at many stops on their 1980 US tour?,,,,The Blasters,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which group supported Queen at many stops on their 1980 US tour?,,,,Mott the Hoople,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which two countries hosted Queen's first South American concerts in 1981?,Touring,hard,3,Chile and Peru,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which two countries hosted Queen's first South American concerts in 1981?,,,,Argentina and Brazil,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which two countries hosted Queen's first South American concerts in 1981?,,,,Venezuela and Mexico,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which two countries hosted Queen's first South American concerts in 1981?,,,,Uruguay and Paraguay,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the original title of the filmed 1981 Montreal concerts?,Live film,hard,3,Live Killers,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the original title of the filmed 1981 Montreal concerts?,,,,We Will Rock You,true
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the original title of the filmed 1981 Montreal concerts?,,,,Live Magic,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the original title of the filmed 1981 Montreal concerts?,,,,Rock in Rio,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which city hosted Queen's lavish Jazz album launch party after a 1978 concert?,Touring,hard,4,Dallas,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which city hosted Queen's lavish Jazz album launch party after a 1978 concert?,,,,Atlanta,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which city hosted Queen's lavish Jazz album launch party after a 1978 concert?,,,,New Orleans,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which city hosted Queen's lavish Jazz album launch party after a 1978 concert?,,,,Memphis,false
Queen Quiz: World Stage 1977–1982 (Part 1),,In which German city did Queen begin their early-1979 European tour?,Touring,hard,3,Hamburg,true
Queen Quiz: World Stage 1977–1982 (Part 1),,In which German city did Queen begin their early-1979 European tour?,,,,Munich,false
Queen Quiz: World Stage 1977–1982 (Part 1),,In which German city did Queen begin their early-1979 European tour?,,,,Berlin,false
Queen Quiz: World Stage 1977–1982 (Part 1),,In which German city did Queen begin their early-1979 European tour?,,,,Cologne,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of the moving-arm light rig introduced for The Game tour?,Lighting,hard,3,Fly Swatters,true
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of the moving-arm light rig introduced for The Game tour?,,,,Pizza Oven,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of the moving-arm light rig introduced for The Game tour?,,,,Crown,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of the moving-arm light rig introduced for The Game tour?,,,,Starburst,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which 1977 Queen record was the band's first EP?,Records,hard,3,Queen's First EP,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which 1977 Queen record was the band's first EP?,,,,Greatest Hits,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which 1977 Queen record was the band's first EP?,,,,Queen II,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which 1977 Queen record was the band's first EP?,,,,Live Killers,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London venue hosted Queen's Boxing Day 1979 Kampuchea benefit performance?,Touring,hard,3,Rainbow Theatre,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London venue hosted Queen's Boxing Day 1979 Kampuchea benefit performance?,,,,Hammersmith Odeon,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London venue hosted Queen's Boxing Day 1979 Kampuchea benefit performance?,,,,Wembley Stadium,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London venue hosted Queen's Boxing Day 1979 Kampuchea benefit performance?,,,,Earls Court Arena,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Japanese arena hosted five consecutive Queen shows in February 1981?,Touring,hard,3,Budokan,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Japanese arena hosted five consecutive Queen shows in February 1981?,,,,Knebworth Park,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Japanese arena hosted five consecutive Queen shows in February 1981?,,,,Madison Square Garden,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Japanese arena hosted five consecutive Queen shows in February 1981?,,,,Hyde Park,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which album was Queen promoting on their 1982 European tour?,Touring,hard,3,The Works,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which album was Queen promoting on their 1982 European tour?,,,,Flash Gordon,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which album was Queen promoting on their 1982 European tour?,,,,Hot Space,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which album was Queen promoting on their 1982 European tour?,,,,A Kind of Magic,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London arena hosted Queen's two filmed June 1977 shows?,Touring,hard,3,Madison Square Garden,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London arena hosted Queen's two filmed June 1977 shows?,,,,Rainbow Theatre,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London arena hosted Queen's two filmed June 1977 shows?,,,,Budokan,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which London arena hosted Queen's two filmed June 1977 shows?,,,,Earls Court Arena,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album drew on recordings from their 1979 European tour?,Live albums,hard,3,Live Magic,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album drew on recordings from their 1979 European tour?,,,,Live at Wembley '86,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album drew on recordings from their 1979 European tour?,,,,Live Killers,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album drew on recordings from their 1979 European tour?,,,,Queen Rock Montreal,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the name of Queen's massive 1977 lighting rig?,Lighting,hard,3,The Pizza Oven,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the name of Queen's massive 1977 lighting rig?,,,,Fly Swatters,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the name of Queen's massive 1977 lighting rig?,,,,The Crown,true
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the name of Queen's massive 1977 lighting rig?,,,,The Comet,false
Queen Quiz: World Stage 1977–1982 (Part 1),,At which stadium were models filmed for Queen's 1978 'Bicycle Race' promotion?,Videos,hard,4,Wembley Stadium,false
Queen Quiz: World Stage 1977–1982 (Part 1),,At which stadium were models filmed for Queen's 1978 'Bicycle Race' promotion?,,,,Twickenham Stadium,false
Queen Quiz: World Stage 1977–1982 (Part 1),,At which stadium were models filmed for Queen's 1978 'Bicycle Race' promotion?,,,,Wimbledon Stadium,true
Queen Quiz: World Stage 1977–1982 (Part 1),,At which stadium were models filmed for Queen's 1978 'Bicycle Race' promotion?,,,,White City Stadium,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of Queen's late-1979 UK tour of smaller venues?,Touring,hard,3,The Crazy Tour,true
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of Queen's late-1979 UK tour of smaller venues?,,,,The Magic Tour,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of Queen's late-1979 UK tour of smaller venues?,,,,The Works Tour,false
Queen Quiz: World Stage 1977–1982 (Part 1),,What was the nickname of Queen's late-1979 UK tour of smaller venues?,,,,The Game Tour,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which US city declared an official 'Queen Day' during the 1982 tour?,Touring,hard,4,New York,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which US city declared an official 'Queen Day' during the 1982 tour?,,,,Chicago,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which US city declared an official 'Queen Day' during the 1982 tour?,,,,Los Angeles,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which US city declared an official 'Queen Day' during the 1982 tour?,,,,Boston,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album was promoted by their 46-show 1980 US tour?,Touring,hard,3,Flash Gordon,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album was promoted by their 46-show 1980 US tour?,,,,The Game,true
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album was promoted by their 46-show 1980 US tour?,,,,Jazz,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which Queen album was promoted by their 46-show 1980 US tour?,,,,Hot Space,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which country did Queen revisit for a 15-date tour in April 1979?,Touring,hard,3,Australia,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which country did Queen revisit for a 15-date tour in April 1979?,,,,Brazil,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which country did Queen revisit for a 15-date tour in April 1979?,,,,Mexico,false
Queen Quiz: World Stage 1977–1982 (Part 1),,Which country did Queen revisit for a 15-date tour in April 1979?,,,,Japan,true
Queen Quiz: World Stage 1977–1982 (Part 2),Additional sourced Queen questions for editorial review.,Which two songs did Queen perform on Saturday Night Live in 1982?,Television,hard,3,Under Pressure and Crazy Little Thing Called Love,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which two songs did Queen perform on Saturday Night Live in 1982?,,,,Bohemian Rhapsody and We Will Rock You,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which two songs did Queen perform on Saturday Night Live in 1982?,,,,Radio Ga Ga and I Want to Break Free,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which two songs did Queen perform on Saturday Night Live in 1982?,,,,We Are the Champions and Somebody to Love,false
Queen Quiz: World Stage 1977–1982 (Part 2),,"What inspired the title and cover imagery of Queen's Jazz album, according to the book timeline?",Albums,hard,3,A New Orleans jazz club,false
Queen Quiz: World Stage 1977–1982 (Part 2),,"What inspired the title and cover imagery of Queen's Jazz album, according to the book timeline?",,,,An old film poster,false
Queen Quiz: World Stage 1977–1982 (Part 2),,"What inspired the title and cover imagery of Queen's Jazz album, according to the book timeline?",,,,A French carnival,false
Queen Quiz: World Stage 1977–1982 (Part 2),,"What inspired the title and cover imagery of Queen's Jazz album, according to the book timeline?",,,,Graffiti on the Berlin Wall,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group replaced Bow Wow Wow as support on Queen's 1982 European tour?,Touring,hard,4,Marillion,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group replaced Bow Wow Wow as support on Queen's 1982 European tour?,,,,Airrace,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group replaced Bow Wow Wow as support on Queen's 1982 European tour?,,,,The Blasters,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group replaced Bow Wow Wow as support on Queen's 1982 European tour?,,,,Straight Eight,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What nickname did Queen give the new light rig on their 1978 North American tour?,Lighting,hard,3,Pizza Oven,true
Queen Quiz: World Stage 1977–1982 (Part 2),,What nickname did Queen give the new light rig on their 1978 North American tour?,,,,Crown,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What nickname did Queen give the new light rig on their 1978 North American tour?,,,,Fly Swatters,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What nickname did Queen give the new light rig on their 1978 North American tour?,,,,Meteor,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who replaced Morgan Fisher on keyboards for Queen's 1982 American and Japanese tour legs?,Touring,hard,3,Spike Edney,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who replaced Morgan Fisher on keyboards for Queen's 1982 American and Japanese tour legs?,,,,Mike Moran,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who replaced Morgan Fisher on keyboards for Queen's 1982 American and Japanese tour legs?,,,,Fred Mandel,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Who replaced Morgan Fisher on keyboards for Queen's 1982 American and Japanese tour legs?,,,,Morgan Fisher,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Oregon city did Queen's second US leg of 1977 begin?,Touring,hard,4,Seattle,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Oregon city did Queen's second US leg of 1977 begin?,,,,Eugene,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Oregon city did Queen's second US leg of 1977 begin?,,,,Salem,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Oregon city did Queen's second US leg of 1977 begin?,,,,Portland,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which 1977 royal anniversary inspired the 'Queen Lizzy' tour nickname?,Touring,hard,3,The Golden Jubilee,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which 1977 royal anniversary inspired the 'Queen Lizzy' tour nickname?,,,,The Silver Jubilee,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which 1977 royal anniversary inspired the 'Queen Lizzy' tour nickname?,,,,A coronation anniversary,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which 1977 royal anniversary inspired the 'Queen Lizzy' tour nickname?,,,,A royal wedding,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which band supported Queen on most dates of the 1977 'Queen Lizzy' US tour?,Touring,hard,3,Thin Lizzy,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which band supported Queen on most dates of the 1977 'Queen Lizzy' US tour?,,,,Mott the Hoople,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which band supported Queen on most dates of the 1977 'Queen Lizzy' US tour?,,,,The Blasters,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which band supported Queen on most dates of the 1977 'Queen Lizzy' US tour?,,,,Airrace,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who became Queen's first auxiliary musician on stage during the 1982 tour?,Touring,hard,3,Spike Edney,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who became Queen's first auxiliary musician on stage during the 1982 tour?,,,,Fred Mandel,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who became Queen's first auxiliary musician on stage during the 1982 tour?,,,,Mike Moran,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Who became Queen's first auxiliary musician on stage during the 1982 tour?,,,,Morgan Fisher,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which singer supported Queen on their final American tour in 1982?,Touring,hard,3,David Bowie,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which singer supported Queen on their final American tour in 1982?,,,,Paul Rodgers,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which singer supported Queen on their final American tour in 1982?,,,,Steve Perry,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which singer supported Queen on their final American tour in 1982?,,,,Billy Squier,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which city greeted Queen with their own music over the airport PA in 1981?,Touring,hard,3,Sao Paulo,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which city greeted Queen with their own music over the airport PA in 1981?,,,,Rio de Janeiro,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which city greeted Queen with their own music over the airport PA in 1981?,,,,Buenos Aires,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which city greeted Queen with their own music over the airport PA in 1981?,,,,Caracas,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which song's 1977 promo used Queen fan-club members as an audience?,Videos,hard,3,We Are the Champions,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which song's 1977 promo used Queen fan-club members as an audience?,,,,We Will Rock You,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which song's 1977 promo used Queen fan-club members as an audience?,,,,Spread Your Wings,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which song's 1977 promo used Queen fan-club members as an audience?,,,,It's Late,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which US label released Queen's final single under their old contract in 1982?,Record deals,hard,3,Elektra Records,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which US label released Queen's final single under their old contract in 1982?,,,,Capitol Records,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which US label released Queen's final single under their old contract in 1982?,,,,Hollywood Records,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which US label released Queen's final single under their old contract in 1982?,,,,Mercury Records,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which country were planned 1981 shows cancelled after the death of a former president?,Touring,hard,3,Argentina,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which country were planned 1981 shows cancelled after the death of a former president?,,,,Brazil,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which country were planned 1981 shows cancelled after the death of a former president?,,,,Mexico,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which country were planned 1981 shows cancelled after the death of a former president?,,,,Venezuela,true
Queen Quiz: World Stage 1977–1982 (Part 2),,What did Freddie begin wearing over his leotards for some 1978 shows?,Music videos,hard,3,A military uniform,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What did Freddie begin wearing over his leotards for some 1978 shows?,,,,A white tuxedo,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What did Freddie begin wearing over his leotards for some 1978 shows?,,,,A leather trench coat,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What did Freddie begin wearing over his leotards for some 1978 shows?,,,,A black PVC jacket and trousers,true
Queen Quiz: World Stage 1977–1982 (Part 2),,What title was given to the 1982 Seibu Lions Stadium video released in Japan?,Live film,hard,3,Live Killers,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What title was given to the 1982 Seibu Lions Stadium video released in Japan?,,,,Live in Japan,true
Queen Quiz: World Stage 1977–1982 (Part 2),,What title was given to the 1982 Seibu Lions Stadium video released in Japan?,,,,Live Magic,false
Queen Quiz: World Stage 1977–1982 (Part 2),,What title was given to the 1982 Seibu Lions Stadium video released in Japan?,,,,Queen on Fire,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which small Tottenham club did Queen play during the Crazy Tour of London?,Touring,hard,4,Marquee Club,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which small Tottenham club did Queen play during the Crazy Tour of London?,,,,Speakeasy,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which small Tottenham club did Queen play during the Crazy Tour of London?,,,,Roxy,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which small Tottenham club did Queen play during the Crazy Tour of London?,,,,Mayfair Club,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which New York arena did Queen first headline in February 1977?,Touring,hard,3,Budokan,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which New York arena did Queen first headline in February 1977?,,,,Earls Court Arena,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which New York arena did Queen first headline in February 1977?,,,,Madison Square Garden,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which New York arena did Queen first headline in February 1977?,,,,Knebworth Park,false
Queen Quiz: World Stage 1977–1982 (Part 2),,At which London theatre did invited Queen fans help film the 'We Are the Champions' promo?,Videos,hard,4,Rainbow Theatre,false
Queen Quiz: World Stage 1977–1982 (Part 2),,At which London theatre did invited Queen fans help film the 'We Are the Champions' promo?,,,,New London Theatre,true
Queen Quiz: World Stage 1977–1982 (Part 2),,At which London theatre did invited Queen fans help film the 'We Are the Champions' promo?,,,,Hammersmith Odeon,false
Queen Quiz: World Stage 1977–1982 (Part 2),,At which London theatre did invited Queen fans help film the 'We Are the Champions' promo?,,,,Lyceum Theatre,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which John Lennon song did Queen perform at Wembley Arena after his death?,Tributes,hard,3,Jealous Guy,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which John Lennon song did Queen perform at Wembley Arena after his death?,,,,Give Peace a Chance,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which John Lennon song did Queen perform at Wembley Arena after his death?,,,,Woman,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which John Lennon song did Queen perform at Wembley Arena after his death?,,,,Imagine,true
Queen Quiz: World Stage 1977–1982 (Part 2),,At which California venue did Queen end their 1978 tour with three nights?,Touring,hard,3,Los Angeles Forum,true
Queen Quiz: World Stage 1977–1982 (Part 2),,At which California venue did Queen end their 1978 tour with three nights?,,,,Rockfield Studios,false
Queen Quiz: World Stage 1977–1982 (Part 2),,At which California venue did Queen end their 1978 tour with three nights?,,,,The Marquee,false
Queen Quiz: World Stage 1977–1982 (Part 2),,At which California venue did Queen end their 1978 tour with three nights?,,,,Wembley Stadium,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group first supported Queen's 1982 European tour before leaving the bill?,Touring,hard,3,Bow Wow Wow,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group first supported Queen's 1982 European tour before leaving the bill?,,,,Airrace,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group first supported Queen's 1982 European tour before leaving the bill?,,,,The Blasters,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which group first supported Queen's 1982 European tour before leaving the bill?,,,,Marillion,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which city were the final three shows of Queen's early-1979 European tour filmed?,Touring,hard,3,Rio de Janeiro,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which city were the final three shows of Queen's early-1979 European tour filmed?,,,,Paris,true
Queen Quiz: World Stage 1977–1982 (Part 2),,In which city were the final three shows of Queen's early-1979 European tour filmed?,,,,Munich,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which city were the final three shows of Queen's early-1979 European tour filmed?,,,,Stockholm,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Canadian city did Queen film two concerts in November 1981?,Live film,hard,3,Montreal,true
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Canadian city did Queen film two concerts in November 1981?,,,,London,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Canadian city did Queen film two concerts in November 1981?,,,,Toronto,false
Queen Quiz: World Stage 1977–1982 (Part 2),,In which Canadian city did Queen film two concerts in November 1981?,,,,Liverpool,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which Queen single was paired with 'Fat Bottomed Girls' as a double A-side?,Songs,hard,3,Mustapha,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which Queen single was paired with 'Fat Bottomed Girls' as a double A-side?,,,,Bicycle Race,true
Queen Quiz: World Stage 1977–1982 (Part 2),,Which Queen single was paired with 'Fat Bottomed Girls' as a double A-side?,,,,Don't Stop Me Now,false
Queen Quiz: World Stage 1977–1982 (Part 2),,Which Queen single was paired with 'Fat Bottomed Girls' as a double A-side?,,,,Jealousy,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),Additional sourced Queen questions for editorial review.,How many Independent Radio Network stations carried Queen's 1986 Wembley simulcast?,Broadcasts,hard,3,18,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many Independent Radio Network stations carried Queen's 1986 Wembley simulcast?,,,,28,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many Independent Radio Network stations carried Queen's 1986 Wembley simulcast?,,,,48,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,How many Independent Radio Network stations carried Queen's 1986 Wembley simulcast?,,,,88,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides the UK, how many other European countries did the 1986 Magic Tour visit?",Touring,hard,4,Five,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides the UK, how many other European countries did the 1986 Magic Tour visit?",,,,Seven,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides the UK, how many other European countries did the 1986 Magic Tour visit?",,,,Eleven,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"Besides the UK, how many other European countries did the 1986 Magic Tour visit?",,,,Nine,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which football stadium hosted Queen's 1986 Manchester concert?,Touring,hard,3,Old Trafford,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which football stadium hosted Queen's 1986 Manchester concert?,,,,Maine Road,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which football stadium hosted Queen's 1986 Manchester concert?,,,,Etihad Stadium,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which football stadium hosted Queen's 1986 Manchester concert?,,,,Edgeley Park,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which band did Brian May join on stage during a 1986 Cologne show?,Touring,hard,3,Marillion,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which band did Brian May join on stage during a 1986 Cologne show?,,,,Status Quo,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which band did Brian May join on stage during a 1986 Cologne show?,,,,Bad News,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which band did Brian May join on stage during a 1986 Cologne show?,,,,Thin Lizzy,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which song's video popularised the audience's double overhead handclap on the Works Tour?,Touring,hard,3,Radio Ga Ga,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which song's video popularised the audience's double overhead handclap on the Works Tour?,,,,I Want to Break Free,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which song's video popularised the audience's double overhead handclap on the Works Tour?,,,,Hammer to Fall,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which song's video popularised the audience's double overhead handclap on the Works Tour?,,,,It's a Hard Life,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which Italian song festival did Queen perform 'Radio Ga Ga' in 1984?,Festivals,hard,3,Festivalbar,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which Italian song festival did Queen perform 'Radio Ga Ga' in 1984?,,,,Eurovision,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which Italian song festival did Queen perform 'Radio Ga Ga' in 1984?,,,,Sanremo,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which Italian song festival did Queen perform 'Radio Ga Ga' in 1984?,,,,Venice Film Festival,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"What was the title of Roger Taylor's second solo album, released in 1984?",Solo work,hard,3,Fun in Space,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"What was the title of Roger Taylor's second solo album, released in 1984?",,,,Happiness?,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"What was the title of Roger Taylor's second solo album, released in 1984?",,,,Electric Fire,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,"What was the title of Roger Taylor's second solo album, released in 1984?",,,,Strange Frontier,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Irish castle hosted a rain-soaked Queen show in July 1986?,Touring,hard,3,Blarney Castle,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Irish castle hosted a rain-soaked Queen show in July 1986?,,,,Slane Castle,true
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Irish castle hosted a rain-soaked Queen show in July 1986?,,,,Dublin Castle,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,Which Irish castle hosted a rain-soaked Queen show in July 1986?,,,,Malahide Castle,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which film festival did Queen's We Will Rock You concert film premiere in 1983?,Live film,hard,3,Venice,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which film festival did Queen's We Will Rock You concert film premiere in 1983?,,,,Berlin,false
Queen Quiz: Works and Magic 1983–1986 (Part 1),,At which film festival did Queen's We Will Rock You concert film premiere in 1983?,,,,Cannes,true
